transaction_id,user_name,age,country,product_category,purchase_amount,payment_method,transaction_date
43668,Isabella Walker,25,France,Grocery,337.7,UPI,2023-03-14
9950,Liam Walker,55,UK,Toys,907.26,PayPal,2023-03-14
16649,Ava Harris,59,Brazil,Electronics,789.05,Credit Card,2023-03-14
47863,Isabella Anderson,62,France,Beauty,119.76,Debit Card,2023-03-14
47487,Sophia Hall,37,USA,Grocery,596.77,Net Banking,2023-03-14
48433,Olivia White,63,Canada,Toys,288.47,Credit Card,2023-03-14
37286,Elijah White,47,USA,Home & Kitchen,494.57,Debit Card,2023-03-14
2198,Olivia Anderson,62,Australia,Electronics,881.46,Credit Card,2023-03-14
25077,Oliver White,19,Canada,Grocery,274.56,Net Banking,2023-03-14
15845,Emma Anderson,31,Mexico,Books,360.55,Credit Card,2023-03-14
46364,James Lewis,32,Japan,Toys,636.16,Cash on Delivery,2023-03-14
24394,Liam Walker,40,Germany,Home & Kitchen,19.44,Debit Card,2023-03-14
38544,Liam Lewis,43,Canada,Grocery,378.11,Net Banking,2023-03-14
45291,Isabella Allen,70,USA,Sports,174.99,Net Banking,2023-03-14
1206,James Anderson,25,Canada,Home & Kitchen,339.75,PayPal,2023-03-14
39840,Ava Rodriguez,19,Mexico,Sports,256.94,UPI,2023-03-14
42882,Elijah Walker,27,Mexico,Sports,310.24,Net Banking,2023-03-14
18033,Liam Harris,64,Canada,Grocery,580.65,Credit Card,2023-03-14
36891,Liam Rodriguez,47,UK,Sports,891.85,Credit Card,2023-03-14
8048,Elijah Allen,41,UK,Toys,899.02,Credit Card,2023-03-14
914,Isabella Clark,44,UK,Grocery,124.74,Net Banking,2023-03-14
852,Sophia Thompson,20,UK,Books,496.1,Debit Card,2023-03-14
24866,Elijah Lewis,28,Germany,Books,168.09,UPI,2023-03-14
43669,Isabella Anderson,25,France,Books,330.36,Cash on Delivery,2023-03-14
9546,Elijah Walker,64,Germany,Home & Kitchen,993.96,Debit Card,2023-03-14
45655,Elijah Lewis,66,Mexico,Toys,862.97,PayPal,2023-03-14
1397,James Allen,23,UK,Clothing,504.18,Net Banking,2023-03-14
31340,Elijah Hall,46,Brazil,Books,761.18,Credit Card,2023-03-14
37700,Liam Thompson,61,USA,Toys,399.38,Credit Card,2023-03-14
599,Ava Anderson,27,UK,Electronics,274.42,UPI,2023-03-14
6999,Olivia Anderson,20,UK,Electronics,654.64,Credit Card,2023-03-14
38091,Elijah Anderson,34,USA,Toys,200.59,Debit Card,2023-03-14
27055,Ava Allen,18,Australia,Clothing,839.22,Credit Card,2023-03-14
14609,Liam Allen,24,UK,Electronics,243.8,UPI,2023-03-14
7847,Liam Allen,30,India,Clothing,578.8,Credit Card,2023-03-14
16770,Noah Walker,64,Japan,Beauty,356.53,Credit Card,2023-03-14
17087,Liam Hall,24,India,Beauty,92.55,Debit Card,2023-03-14
23355,Isabella Anderson,45,Mexico,Toys,798.32,UPI,2023-03-14
29473,Liam Rodriguez,63,Mexico,Grocery,967.33,PayPal,2023-03-14
305,Olivia White,24,USA,Home & Kitchen,381.77,Credit Card,2023-03-14
29521,Liam Rodriguez,65,France,Sports,603.62,Cash on Delivery,2023-03-14
16721,Noah Clark,26,Australia,Sports,152.5,Credit Card,2023-03-14
3229,Emma Allen,46,France,Books,387.02,PayPal,2023-03-14
10967,Oliver Allen,45,India,Electronics,555.21,Cash on Delivery,2023-03-14
5775,Isabella Thompson,59,India,Books,381.16,Cash on Delivery,2023-03-14
49765,Ava Allen,21,India,Clothing,325.6,Debit Card,2023-03-14
35182,Sophia Thompson,34,India,Electronics,459.0,Cash on Delivery,2023-03-14
26687,James White,56,India,Electronics,410.53,Debit Card,2023-03-14
32262,Emma Hall,70,France,Electronics,550.08,UPI,2023-03-14
43287,James Harris,53,Germany,Toys,976.77,Debit Card,2023-03-14
19998,Emma Walker,21,Mexico,Toys,935.26,Net Banking,2023-03-14
18433,James Walker,36,Mexico,Books,617.72,PayPal,2023-03-14
13864,Ava White,18,USA,Toys,100.94,Net Banking,2023-03-14
27797,Sophia Anderson,34,Australia,Books,527.12,Cash on Delivery,2023-03-14
23616,James Anderson,25,Canada,Books,895.52,UPI,2023-03-14
20029,Oliver Rodriguez,19,Brazil,Electronics,428.86,Net Banking,2023-03-14
170,Liam Anderson,52,India,Electronics,997.45,Cash on Delivery,2023-03-14
45672,James Thompson,69,Germany,Grocery,836.31,Debit Card,2023-03-14
11133,Isabella Lewis,25,Brazil,Grocery,139.66,Net Banking,2023-03-14
2161,Ava Lewis,41,India,Books,963.87,Net Banking,2023-03-14
9819,Ava Allen,28,Australia,Sports,532.07,Net Banking,2023-03-14
22234,Elijah Hall,67,Canada,Beauty,534.1,Credit Card,2023-03-14
1096,Oliver Rodriguez,61,UK,Beauty,170.34,Credit Card,2023-03-14
21691,Emma Thompson,50,Australia,Toys,737.9,PayPal,2023-03-14
2335,Sophia Lewis,70,UK,Home & Kitchen,931.03,UPI,2023-03-14
19487,Noah Allen,70,Mexico,Sports,432.91,PayPal,2023-03-14
46367,Liam Lewis,18,Australia,Beauty,882.04,Net Banking,2023-03-15
48616,Isabella Anderson,28,Australia,Beauty,13.14,Net Banking,2023-03-15
3100,Ava Walker,63,UK,Sports,143.62,Net Banking,2023-03-15
42498,Olivia Anderson,39,Australia,Electronics,645.74,Credit Card,2023-03-15
30813,James Clark,64,UK,Beauty,935.03,Cash on Delivery,2023-03-15
20244,Elijah Walker,33,Canada,Beauty,439.16,Credit Card,2023-03-15
30765,Elijah Hall,68,Australia,Sports,409.9,Net Banking,2023-03-15
9336,Isabella Walker,26,USA,Home & Kitchen,806.66,UPI,2023-03-15
31693,Liam Allen,29,Mexico,Toys,107.67,Cash on Delivery,2023-03-15
17352,Oliver Harris,41,Germany,Grocery,478.59,UPI,2023-03-15
10236,Olivia Anderson,59,India,Toys,383.94,Cash on Delivery,2023-03-15
35227,Noah Anderson,42,India,Books,384.79,Net Banking,2023-03-15
43470,Emma Walker,28,Mexico,Sports,201.32,Debit Card,2023-03-15
46707,Liam Lewis,38,USA,Grocery,731.1,PayPal,2023-03-15
6563,Isabella Lewis,44,France,Grocery,436.59,Debit Card,2023-03-15
1239,Sophia Anderson,20,Germany,Sports,71.78,Credit Card,2023-03-15
16168,Liam Clark,63,USA,Toys,460.09,Cash on Delivery,2023-03-15
40015,Olivia Rodriguez,27,India,Books,397.93,UPI,2023-03-15
29216,James Anderson,35,Canada,Beauty,927.35,Debit Card,2023-03-15
281,Olivia Clark,43,Brazil,Home & Kitchen,550.07,Net Banking,2023-03-15
560,Emma Lewis,46,Mexico,Sports,227.33,PayPal,2023-03-15
29308,Noah Rodriguez,59,Germany,Books,477.75,Credit Card,2023-03-15
49373,Emma Harris,30,Mexico,Sports,803.44,Net Banking,2023-03-15
36096,Ava White,37,Australia,Sports,190.63,Cash on Delivery,2023-03-15
43280,Oliver Clark,19,USA,Grocery,522.11,Net Banking,2023-03-15
24678,Sophia Allen,18,Australia,Sports,905.85,UPI,2023-03-15
5570,Liam Anderson,31,France,Beauty,691.67,Net Banking,2023-03-15
9639,Elijah Lewis,29,USA,Electronics,774.04,Credit Card,2023-03-15
8946,Noah Allen,26,Germany,Beauty,104.89,UPI,2023-03-15
23329,Olivia Allen,58,Japan,Home & Kitchen,658.93,Net Banking,2023-03-15
19557,Isabella Thompson,41,USA,Clothing,356.87,Cash on Delivery,2023-03-15
49412,Noah Lewis,49,UK,Grocery,568.06,PayPal,2023-03-15
16237,Oliver Hall,62,Australia,Clothing,709.81,UPI,2023-03-15
18210,Liam Lewis,63,India,Electronics,688.08,Net Banking,2023-03-15
10871,Oliver Clark,44,India,Beauty,476.72,Debit Card,2023-03-15
19632,Emma Harris,40,Mexico,Electronics,684.64,Credit Card,2023-03-15
1038,Emma Harris,36,Mexico,Home & Kitchen,511.36,UPI,2023-03-15
44808,Noah Rodriguez,63,France,Books,238.27,Credit Card,2023-03-15
18216,Olivia Thompson,39,India,Toys,224.58,PayPal,2023-03-15
41143,Isabella Clark,66,Mexico,Books,178.28,UPI,2023-03-15
46310,Emma White,37,Canada,Toys,820.54,PayPal,2023-03-15
3431,James Harris,42,Japan,Sports,750.19,UPI,2023-03-15
46228,Oliver Walker,62,Australia,Clothing,272.73,UPI,2023-03-15
12723,Noah Rodriguez,28,Germany,Toys,414.16,UPI,2023-03-15
37875,Olivia White,51,Australia,Toys,150.32,PayPal,2023-03-15
2206,Elijah Allen,61,Germany,Electronics,202.82,Credit Card,2023-03-15
18929,Olivia Anderson,34,Germany,Clothing,363.64,UPI,2023-03-15
6128,Oliver Walker,18,Canada,Beauty,179.19,Cash on Delivery,2023-03-15
35537,Liam Thompson,44,Canada,Beauty,267.97,Net Banking,2023-03-15
25143,Oliver Clark,62,USA,Electronics,740.31,Cash on Delivery,2023-03-15
16117,Noah Rodriguez,48,UK,Clothing,939.73,PayPal,2023-03-15
46643,Emma Anderson,29,Australia,Clothing,7.65,Credit Card,2023-03-15
48161,Olivia White,34,Brazil,Sports,996.33,UPI,2023-03-15
48789,Liam Anderson,53,Germany,Clothing,679.36,Net Banking,2023-03-15
26489,Sophia Harris,46,Canada,Toys,430.98,Net Banking,2023-03-15
40976,Noah Clark,67,Mexico,Beauty,437.29,Credit Card,2023-03-15
33546,Isabella Hall,49,Brazil,Toys,223.66,Cash on Delivery,2023-03-15
24743,James Clark,59,India,Beauty,46.46,Cash on Delivery,2023-03-15
8508,James Rodriguez,45,Germany,Toys,10.54,UPI,2023-03-15
2263,James Clark,25,India,Books,299.21,Debit Card,2023-03-15
24494,James Rodriguez,66,Brazil,Beauty,47.82,PayPal,2023-03-15
13649,James Lewis,59,France,Electronics,230.22,Net Banking,2023-03-15
35207,James Clark,31,Germany,Clothing,779.94,Credit Card,2023-03-15
25746,Oliver Hall,44,Canada,Grocery,15.03,Cash on Delivery,2023-03-16
37733,Noah Hall,57,UK,Beauty,743.39,Debit Card,2023-03-16
43680,Liam Harris,37,Canada,Toys,100.08,UPI,2023-03-16
3515,Isabella Hall,29,USA,Sports,937.73,Cash on Delivery,2023-03-16
25025,Liam Walker,50,Germany,Beauty,290.98,Credit Card,2023-03-16
18639,James Rodriguez,55,Mexico,Books,400.88,PayPal,2023-03-16
43877,Emma Hall,59,Brazil,Grocery,158.93,UPI,2023-03-16
9979,Sophia Thompson,70,Canada,Beauty,404.87,Debit Card,2023-03-16
46524,Liam Allen,27,Brazil,Books,662.33,PayPal,2023-03-16
42768,Liam Harris,66,Australia,Electronics,625.36,Debit Card,2023-03-16
14851,James White,24,Mexico,Books,671.43,Net Banking,2023-03-16
38981,Liam Anderson,67,India,Toys,899.39,PayPal,2023-03-16
7189,Isabella Lewis,43,Mexico,Sports,766.18,Debit Card,2023-03-16
47508,James White,38,Australia,Grocery,595.34,Net Banking,2023-03-16
20299,James Harris,44,Brazil,Beauty,396.48,Cash on Delivery,2023-03-16
42062,Sophia Clark,30,Germany,Toys,182.12,Net Banking,2023-03-16
46990,Oliver Clark,20,Brazil,Sports,804.19,Debit Card,2023-03-16
2711,Ava Hall,65,Mexico,Home & Kitchen,814.68,Cash on Delivery,2023-03-16
14314,Ava Allen,62,Brazil,Home & Kitchen,762.08,Debit Card,2023-03-16
45905,Olivia Allen,27,Canada,Sports,994.12,Cash on Delivery,2023-03-16
7534,Sophia Clark,52,Germany,Grocery,455.92,UPI,2023-03-16
38670,Noah Rodriguez,37,USA,Home & Kitchen,5.87,PayPal,2023-03-16
14678,Ava Anderson,24,Japan,Clothing,830.93,Credit Card,2023-03-16
28304,James Clark,70,India,Electronics,663.79,Credit Card,2023-03-16
4993,Olivia Hall,49,France,Clothing,412.52,Net Banking,2023-03-16
7470,Emma Thompson,46,USA,Sports,846.69,UPI,2023-03-16
49350,Oliver Lewis,23,Mexico,Clothing,57.38,Debit Card,2023-03-16
40825,Elijah Clark,51,Germany,Grocery,978.6,Cash on Delivery,2023-03-16
41889,Ava White,62,Brazil,Electronics,330.14,UPI,2023-03-16
38849,James Hall,46,Mexico,Clothing,898.66,PayPal,2023-03-16
5794,Oliver Hall,29,Mexico,Home & Kitchen,86.66,UPI,2023-03-16
34673,Oliver Clark,50,Brazil,Toys,403.03,PayPal,2023-03-16
2305,Elijah Harris,51,Australia,Toys,690.82,Credit Card,2023-03-16
23524,Liam Lewis,21,India,Clothing,193.27,Cash on Delivery,2023-03-16
52,Emma Walker,63,UK,Home & Kitchen,986.15,Net Banking,2023-03-16
41161,Elijah Clark,43,Brazil,Clothing,452.54,UPI,2023-03-16
41133,Isabella Harris,42,Brazil,Sports,102.69,Credit Card,2023-03-16
42569,Emma Hall,52,France,Electronics,770.07,Cash on Delivery,2023-03-16
14977,Sophia Harris,56,Mexico,Home & Kitchen,111.23,Net Banking,2023-03-16
13942,Olivia White,59,Brazil,Clothing,295.75,Debit Card,2023-03-16
12901,Oliver Hall,56,Germany,Books,769.83,PayPal,2023-03-16
36733,Ava Lewis,23,France,Grocery,7.17,Credit Card,2023-03-16
35432,Sophia Thompson,22,India,Toys,859.49,Credit Card,2023-03-16
46802,James Allen,63,UK,Sports,176.21,PayPal,2023-03-16
40393,Elijah Walker,68,UK,Sports,782.82,Debit Card,2023-03-16
40960,Sophia Clark,19,Canada,Home & Kitchen,527.62,Credit Card,2023-03-16
1247,Ava Lewis,65,Brazil,Books,82.4,Credit Card,2023-03-16
11679,Isabella Clark,67,Australia,Electronics,975.57,Net Banking,2023-03-16
40998,Isabella Allen,42,Canada,Toys,836.35,Debit Card,2023-03-16
14370,Isabella White,59,UK,Sports,178.56,Cash on Delivery,2023-03-16
20450,Isabella White,63,France,Home & Kitchen,704.13,Debit Card,2023-03-16
12820,Elijah Lewis,41,USA,Beauty,294.79,PayPal,2023-03-16
45008,Noah Clark,64,India,Home & Kitchen,64.36,Credit Card,2023-03-16
868,Emma Anderson,49,Brazil,Electronics,717.61,Debit Card,2023-03-16
23072,Liam Rodriguez,18,Canada,Beauty,519.11,PayPal,2023-03-16
20490,Oliver Harris,48,India,Sports,902.92,PayPal,2023-03-16
48404,Ava Rodriguez,70,UK,Electronics,494.37,Net Banking,2023-03-16
27453,Sophia Hall,33,Canada,Sports,293.47,Cash on Delivery,2023-03-16
45090,Noah White,31,Germany,Grocery,154.51,Credit Card,2023-03-16
41122,Isabella Thompson,19,Canada,Clothing,301.01,Net Banking,2023-03-17
41616,Isabella Thompson,44,Brazil,Books,824.24,UPI,2023-03-17
4864,Liam Thompson,30,India,Grocery,334.4,Cash on Delivery,2023-03-17
33214,Olivia Allen,43,France,Beauty,624.2,UPI,2023-03-17
1472,Noah Rodriguez,70,India,Toys,943.22,Debit Card,2023-03-17
47520,Ava Lewis,66,USA,Beauty,646.35,Net Banking,2023-03-17
22382,Emma Lewis,44,USA,Sports,46.29,Debit Card,2023-03-17
7510,Oliver Clark,37,Japan,Home & Kitchen,81.85,Debit Card,2023-03-17
22964,Olivia Hall,46,USA,Books,540.94,Cash on Delivery,2023-03-17
41114,Liam Thompson,50,Australia,Electronics,851.96,Cash on Delivery,2023-03-17
47231,Elijah Lewis,54,USA,Grocery,767.9,PayPal,2023-03-17
20331,Isabella Walker,34,Germany,Sports,691.1,Net Banking,2023-03-17
18628,Noah Thompson,48,Australia,Electronics,439.99,PayPal,2023-03-17
15704,Emma Clark,65,Germany,Toys,57.74,Cash on Delivery,2023-03-17
33361,Emma Allen,24,USA,Toys,35.83,PayPal,2023-03-17
43334,Sophia Clark,28,Brazil,Clothing,32.23,Cash on Delivery,2023-03-17
41516,James Thompson,44,Japan,Electronics,383.28,PayPal,2023-03-17
20558,Isabella Walker,55,USA,Clothing,182.98,PayPal,2023-03-17
44647,Elijah Lewis,67,Brazil,Beauty,102.14,PayPal,2023-03-17
19325,Oliver Clark,33,Brazil,Clothing,533.14,Net Banking,2023-03-17
6117,Liam Allen,43,India,Sports,844.33,UPI,2023-03-17
19310,Elijah Clark,27,India,Home & Kitchen,607.15,Cash on Delivery,2023-03-17
38380,Sophia Harris,34,Canada,Sports,887.34,Credit Card,2023-03-17
6167,Oliver Anderson,27,UK,Books,846.44,Debit Card,2023-03-17
26258,Sophia Walker,33,France,Beauty,894.08,UPI,2023-03-17
38203,Liam Anderson,49,Canada,Books,872.25,Cash on Delivery,2023-03-17
48656,Olivia Walker,23,Canada,Clothing,303.84,Credit Card,2023-03-17
26031,Elijah Anderson,34,Canada,Clothing,653.51,Debit Card,2023-03-17
13721,Isabella Allen,21,Canada,Clothing,629.74,Credit Card,2023-03-17
25615,Ava White,61,UK,Books,954.27,Cash on Delivery,2023-03-17
34599,Liam Hall,69,UK,Sports,847.35,PayPal,2023-03-17
12887,Olivia Thompson,56,USA,Sports,838.69,UPI,2023-03-17
26002,Ava Rodriguez,42,UK,Clothing,531.45,Cash on Delivery,2023-03-17
13464,Isabella Clark,33,India,Grocery,730.86,Debit Card,2023-03-17
6300,Isabella Walker,65,UK,Toys,781.02,Credit Card,2023-03-17
32325,Liam Hall,18,USA,Sports,766.78,Credit Card,2023-03-17
13837,Isabella Clark,66,France,Grocery,310.76,Debit Card,2023-03-17
5854,Olivia White,47,France,Beauty,999.7,Debit Card,2023-03-17
26484,Noah White,55,UK,Sports,519.08,Cash on Delivery,2023-03-17
47884,Ava Rodriguez,64,Brazil,Home & Kitchen,230.75,PayPal,2023-03-17
540,James Clark,22,India,Toys,442.13,Cash on Delivery,2023-03-17
22818,Liam White,67,UK,Toys,510.93,Debit Card,2023-03-17
13613,James Anderson,65,Mexico,Beauty,474.39,Credit Card,2023-03-17
26774,Ava Thompson,29,India,Home & Kitchen,381.44,PayPal,2023-03-17
46382,Emma Allen,34,Canada,Toys,605.07,Credit Card,2023-03-17
27666,Elijah Allen,39,Brazil,Home & Kitchen,917.85,UPI,2023-03-17
11924,Sophia Hall,69,France,Grocery,671.46,PayPal,2023-03-17
21425,Liam Rodriguez,43,Canada,Clothing,543.89,PayPal,2023-03-17
11902,Emma Allen,52,Brazil,Clothing,104.2,PayPal,2023-03-17
42059,Emma White,64,Germany,Home & Kitchen,293.27,UPI,2023-03-17
47599,Ava Allen,44,India,Sports,748.44,PayPal,2023-03-17
32101,Noah Allen,18,Brazil,Grocery,819.07,Cash on Delivery,2023-03-17
16774,Sophia Lewis,56,Brazil,Grocery,815.96,Credit Card,2023-03-17
22707,Sophia White,51,Brazil,Beauty,508.82,Debit Card,2023-03-17
12597,Isabella Lewis,63,Canada,Books,872.59,Net Banking,2023-03-17
42990,Olivia Allen,18,Brazil,Clothing,338.61,UPI,2023-03-17
10700,Ava Hall,62,Mexico,Books,432.43,UPI,2023-03-17
40584,Oliver Walker,58,India,Toys,669.56,Net Banking,2023-03-18
28248,Noah Rodriguez,47,UK,Electronics,696.09,UPI,2023-03-18
40511,Emma Allen,32,USA,Sports,349.57,Net Banking,2023-03-18
47638,Isabella Allen,45,India,Clothing,431.76,Net Banking,2023-03-18
48825,Liam White,50,Japan,Electronics,78.95,UPI,2023-03-18
25929,Emma Harris,41,Mexico,Books,515.4,Credit Card,2023-03-18
11313,Sophia Rodriguez,33,Canada,Clothing,89.69,Net Banking,2023-03-18
1808,Noah Thompson,70,Germany,Beauty,254.28,UPI,2023-03-18
30902,Sophia Hall,21,UK,Sports,83.92,PayPal,2023-03-18
30696,Olivia Harris,25,UK,Sports,927.16,UPI,2023-03-18
42380,Olivia Allen,62,Germany,Beauty,283.48,Credit Card,2023-03-18
37855,Elijah Anderson,34,Canada,Electronics,761.32,Cash on Delivery,2023-03-18
41985,Noah Clark,24,Canada,Electronics,93.14,UPI,2023-03-18
31146,Liam Clark,62,USA,Electronics,913.63,Net Banking,2023-03-18
41942,Elijah Anderson,55,Canada,Sports,513.78,Net Banking,2023-03-18
37764,Liam White,57,Canada,Sports,506.44,Net Banking,2023-03-18
41918,Noah Lewis,60,Mexico,Sports,302.98,Credit Card,2023-03-18
26611,Olivia Allen,36,Germany,Clothing,383.09,Debit Card,2023-03-18
27597,Ava White,69,Brazil,Sports,549.72,PayPal,2023-03-18
3728,Liam Hall,36,UK,Books,380.35,Credit Card,2023-03-18
21433,Olivia Rodriguez,58,France,Books,309.12,PayPal,2023-03-18
15583,Ava Hall,21,USA,Electronics,725.35,Credit Card,2023-03-18
37699,Ava Hall,56,Brazil,Home & Kitchen,507.34,Credit Card,2023-03-18
25253,Sophia White,31,Japan,Beauty,381.35,PayPal,2023-03-18
29704,James Lewis,37,Mexico,Books,84.96,Cash on Delivery,2023-03-18
25203,Isabella Anderson,59,Japan,Electronics,500.02,Debit Card,2023-03-18
15659,Sophia Hall,50,Germany,Toys,794.26,Cash on Delivery,2023-03-18
34274,Emma Rodriguez,21,France,Books,771.34,PayPal,2023-03-18
47302,James Clark,34,Mexico,Electronics,122.88,Net Banking,2023-03-18
12059,Liam Hall,68,Mexico,Home & Kitchen,963.15,UPI,2023-03-18
34379,Sophia Harris,59,Brazil,Electronics,559.78,Cash on Delivery,2023-03-18
38771,Elijah Lewis,39,USA,Home & Kitchen,593.13,Debit Card,2023-03-18
42994,Liam Hall,56,UK,Beauty,596.92,Cash on Delivery,2023-03-18
1338,Emma Lewis,24,Germany,Clothing,415.82,Credit Card,2023-03-18
36556,James White,69,India,Books,520.96,Debit Card,2023-03-18
7212,Olivia Harris,37,UK,Home & Kitchen,172.17,PayPal,2023-03-18
251,Emma Thompson,50,India,Electronics,763.0,Debit Card,2023-03-18
33497,Emma Allen,58,Canada,Beauty,132.54,Net Banking,2023-03-18
32617,Elijah Anderson,39,UK,Toys,540.55,UPI,2023-03-18
48996,Isabella Lewis,20,Canada,Beauty,299.22,PayPal,2023-03-18
45409,Elijah Walker,37,Brazil,Clothing,409.91,Net Banking,2023-03-18
14933,Elijah Thompson,66,Japan,Home & Kitchen,358.28,Debit Card,2023-03-18
32574,Sophia Thompson,46,Germany,Books,105.99,Net Banking,2023-03-18
22178,Ava White,21,Japan,Clothing,645.96,UPI,2023-03-18
32569,Emma Clark,43,France,Electronics,707.51,Debit Card,2023-03-18
483,Liam Thompson,38,UK,Beauty,321.23,Cash on Delivery,2023-03-18
33667,James Allen,37,Australia,Grocery,633.46,PayPal,2023-03-18
7715,Isabella Thompson,60,Mexico,Electronics,704.86,PayPal,2023-03-18
44072,Ava Lewis,26,Australia,Home & Kitchen,121.28,UPI,2023-03-18
13752,Olivia Thompson,44,Germany,Beauty,997.28,Debit Card,2023-03-18
22501,Isabella Anderson,41,Australia,Books,315.09,UPI,2023-03-18
14503,Isabella White,68,India,Clothing,736.91,Credit Card,2023-03-18
45338,Emma Walker,24,Japan,Electronics,971.16,UPI,2023-03-18
8780,Ava Walker,39,Japan,Grocery,701.53,UPI,2023-03-18
23627,Oliver Lewis,36,Brazil,Beauty,376.3,Cash on Delivery,2023-03-18
22131,Ava Thompson,19,Brazil,Books,304.71,PayPal,2023-03-18
2550,Isabella Clark,53,Mexico,Toys,866.78,Credit Card,2023-03-18
44670,Emma Clark,48,France,Toys,902.63,Net Banking,2023-03-18
33186,Emma Lewis,30,Japan,Electronics,456.98,UPI,2023-03-18
23376,Noah Clark,62,India,Beauty,626.51,Cash on Delivery,2023-03-18
44829,Elijah Clark,50,USA,Books,363.23,Net Banking,2023-03-18
43558,James Hall,36,India,Toys,617.82,Net Banking,2023-03-18
32557,Isabella Allen,60,Japan,Toys,940.44,Credit Card,2023-03-19
42499,Oliver Allen,50,India,Grocery,89.52,PayPal,2023-03-19
8413,Liam Allen,19,Brazil,Toys,41.29,Credit Card,2023-03-19
13863,Oliver White,58,France,Beauty,987.11,Cash on Delivery,2023-03-19
39795,Oliver Allen,21,USA,Sports,703.15,PayPal,2023-03-19
13884,Olivia Rodriguez,22,UK,Sports,126.35,UPI,2023-03-19
42371,Ava Rodriguez,18,Japan,Clothing,237.24,Credit Card,2023-03-19
40938,Elijah White,24,India,Sports,633.14,Debit Card,2023-03-19
21143,Sophia Rodriguez,40,Mexico,Grocery,107.79,Credit Card,2023-03-19
14955,Sophia Harris,43,Germany,Home & Kitchen,46.35,Credit Card,2023-03-19
10913,Elijah Thompson,59,USA,Clothing,360.41,Cash on Delivery,2023-03-19
48094,Liam Clark,55,Australia,Beauty,648.49,Net Banking,2023-03-19
44103,Sophia Hall,24,India,Clothing,154.4,PayPal,2023-03-19
30445,James Anderson,66,Japan,Books,663.0,PayPal,2023-03-19
22341,James White,18,India,Toys,305.39,PayPal,2023-03-19
12384,Isabella Lewis,67,Brazil,Sports,529.28,Credit Card,2023-03-19
37945,Noah Hall,23,Brazil,Home & Kitchen,297.11,Credit Card,2023-03-19
